,operand1,operand2,operator,target
1092,420,696,1,1116.0
1093,391,521,1,912.0
1094,582,347,3,201954.0
1095,368,230,3,84640.0
1096,864,796,1,1660.0
1097,235,75,3,17625.0
1098,94,585,3,54990.0
1099,717,86,2,631.0
1100,284,668,4,0.4251
1101,353,902,3,318406.0
1102,191,872,1,1063.0
1103,227,897,4,0.2531
1104,720,51,4,14.1176
1105,975,880,2,95.0
1106,440,296,1,736.0
1107,432,842,1,1274.0
1108,629,584,2,45.0
1109,785,971,1,1756.0
1110,53,349,4,0.1519
1111,212,914,1,1126.0
1112,230,327,4,0.7034
1113,593,24,4,24.7083
1114,440,131,1,571.0
1115,862,350,2,512.0
1116,210,89,2,121.0
1117,833,954,2,-121.0
1118,884,877,1,1761.0
1119,932,423,2,509.0
1120,539,257,1,796.0
1121,725,928,2,-203.0
1122,913,795,1,1708.0
1123,247,971,1,1218.0
1124,94,894,2,-800.0
1125,264,571,3,150744.0
1126,814,878,2,-64.0
1127,957,383,2,574.0
1128,744,406,2,338.0
1129,381,909,1,1290.0
1130,674,563,1,1237.0
1131,349,39,2,310.0
1132,572,327,1,899.0
1133,76,294,3,22344.0
1134,316,165,1,481.0
1135,215,756,3,162540.0
1136,170,407,3,69190.0
1137,69,91,2,-22.0
1138,249,773,4,0.3221
1139,436,176,1,612.0
1140,726,669,2,57.0
1141,24,136,4,0.1765
1142,613,949,4,0.6459
1143,923,911,3,840853.0
1144,700,572,3,400400.0
1145,842,451,3,379742.0
1146,32,615,4,0.052
1147,311,538,2,-227.0
1148,295,932,2,-637.0
1149,578,253,1,831.0
1150,97,419,1,516.0
1151,665,908,3,603820.0
1152,920,957,3,880440.0
1153,459,125,2,334.0
1154,660,834,2,-174.0
1155,760,466,3,354160.0
1156,251,23,1,274.0
1157,190,670,1,860.0
1158,959,861,2,98.0
1159,867,362,4,2.395
1160,934,329,3,307286.0
1161,807,62,2,745.0
1162,395,209,4,1.89
1163,430,820,4,0.5244
1164,451,83,2,368.0
1165,669,425,3,284325.0
1166,286,917,4,0.3119
1167,253,325,4,0.7785
1168,841,366,2,475.0
1169,421,492,4,0.8557
1170,753,454,1,1207.0
1171,447,863,1,1310.0
1172,838,960,3,804480.0
1173,991,219,2,772.0
1174,37,911,1,948.0
1175,621,913,2,-292.0
1176,807,269,1,1076.0
1177,174,443,2,-269.0
1178,346,9,2,337.0
1179,158,76,1,234.0
1180,1,259,1,260.0
1181,215,338,1,553.0
1182,53,784,1,837.0
1183,659,244,2,415.0
1184,794,844,4,0.9408
1185,181,325,3,58825.0
1186,627,662,1,1289.0
1187,138,20,3,2760.0
1188,560,635,2,-75.0
1189,241,62,4,3.8871
1190,827,214,2,613.0
1191,728,194,3,141232.0
1192,999,405,2,594.0
1193,272,595,1,867.0
1194,970,609,3,590730.0
1195,561,398,1,959.0
1196,428,7,4,61.1429
1197,937,226,4,4.146
1198,42,536,4,0.0784
1199,818,284,4,2.8803
1200,291,801,2,-510.0
1201,22,888,4,0.0248
1202,127,574,1,701.0
1203,638,466,3,297308.0
1204,221,641,2,-420.0
1205,123,981,3,120663.0
1206,63,773,1,836.0
1207,842,570,4,1.4772
1208,954,329,3,313866.0
1209,285,124,1,409.0
1210,666,927,3,617382.0
1211,491,529,4,0.9282
1212,505,334,2,171.0
1213,214,666,3,142524.0
1214,713,857,1,1570.0
1215,629,779,2,-150.0
1216,671,704,4,0.9531
1217,714,236,2,478.0
1218,933,609,2,324.0
1219,290,263,3,76270.0
1220,802,974,4,0.8234
1221,286,934,3,267124.0
1222,732,355,2,377.0
1223,648,396,3,256608.0
1224,167,781,4,0.2138
1225,99,561,3,55539.0
1226,156,111,3,17316.0
1227,18,18,2,0.0
1228,423,357,1,780.0
1229,950,908,2,42.0
1230,302,851,1,1153.0
1231,463,152,1,615.0
1232,375,858,4,0.4371
1233,915,676,1,1591.0
1234,637,552,1,1189.0
1235,964,81,4,11.9012
1236,515,85,3,43775.0
1237,830,102,4,8.1373
1238,806,717,1,1523.0
1239,261,783,3,204363.0
1240,479,186,2,293.0
1241,651,415,1,1066.0
1242,621,219,4,2.8356
1243,646,135,4,4.7852
1244,104,771,1,875.0
1245,821,564,1,1385.0
1246,36,588,4,0.0612
1247,250,18,4,13.8889
1248,976,647,4,1.5085
1249,45,236,3,10620.0
1250,937,762,4,1.2297
1251,554,924,3,511896.0
1252,104,463,3,48152.0
1253,189,834,4,0.2266
1254,837,634,1,1471.0
1255,916,347,2,569.0
1256,101,751,2,-650.0
1257,217,753,2,-536.0
1258,44,627,3,27588.0
1259,241,403,4,0.598
1260,462,579,4,0.7979
1261,944,772,3,728768.0
1262,418,964,3,402952.0
1263,877,294,2,583.0
1264,646,737,4,0.8765
1265,703,510,4,1.3784
1266,503,31,1,534.0
1267,772,408,3,314976.0
1268,36,632,3,22752.0
1269,476,86,4,5.5349
1270,396,750,4,0.528
1271,41,466,1,507.0
1272,330,390,3,128700.0
1273,458,829,1,1287.0
1274,145,491,1,636.0
1275,20,274,1,294.0
1276,873,852,3,743796.0
1277,315,684,3,215460.0
1278,177,275,3,48675.0
1279,957,959,4,0.9979
1280,920,186,1,1106.0
1281,156,278,2,-122.0
1282,773,845,3,653185.0
1283,799,594,1,1393.0
1284,573,502,3,287646.0
1285,955,71,1,1026.0
1286,711,632,1,1343.0
1287,13,69,1,82.0
1288,6,171,4,0.0351
1289,152,715,1,867.0
1290,639,364,2,275.0
1291,903,673,4,1.3418
1292,694,205,1,899.0
1293,833,350,3,291550.0
1294,282,209,4,1.3493
1295,243,705,3,171315.0
1296,143,942,2,-799.0
1297,433,880,4,0.492
1298,499,4,4,124.75
1299,279,948,4,0.2943
1300,666,241,2,425.0
1301,939,685,4,1.3708
1302,494,867,3,428298.0
1303,861,700,2,161.0
1304,398,420,2,-22.0
1305,574,490,1,1064.0
1306,441,318,1,759.0
1307,542,423,1,965.0
1308,677,829,2,-152.0
1309,21,76,4,0.2763
1310,234,355,1,589.0
1311,590,644,2,-54.0
1312,547,234,2,313.0
1313,870,947,4,0.9187
1314,23,757,3,17411.0
1315,550,48,2,502.0
1316,565,637,3,359905.0
1317,538,349,4,1.5415
1318,620,938,2,-318.0
1319,958,398,2,560.0
1320,950,22,1,972.0
1321,670,944,1,1614.0
1322,654,315,2,339.0
1323,12,513,3,6156.0
1324,422,215,3,90730.0
1325,60,299,1,359.0
1326,303,871,4,0.3479
1327,331,827,3,273737.0
1328,590,947,2,-357.0
1329,151,359,3,54209.0
1330,62,684,4,0.0906
1331,111,808,3,89688.0
1332,479,801,4,0.598
1333,311,878,3,273058.0
1334,604,592,2,12.0
1335,461,634,4,0.7271
1336,312,442,2,-130.0
1337,806,759,4,1.0619
1338,650,434,3,282100.0
1339,387,361,2,26.0
1340,527,790,4,0.6671
1341,317,781,3,247577.0
1342,222,118,4,1.8814
1343,518,368,3,190624.0
1344,557,514,1,1071.0
1345,880,453,1,1333.0
1346,21,569,2,-548.0
1347,181,206,4,0.8786
1348,367,786,1,1153.0
1349,566,727,4,0.7785
1350,31,800,1,831.0
1351,143,387,3,55341.0
1352,317,143,2,174.0
1353,662,790,2,-128.0
1354,849,560,1,1409.0
1355,332,357,2,-25.0
1356,973,459,2,514.0
1357,840,86,3,72240.0
1358,87,931,4,0.0934
1359,97,561,3,54417.0
1360,434,210,4,2.0667
1361,49,173,3,8477.0
1362,143,283,1,426.0
1363,434,559,3,242606.0
1364,851,923,4,0.922
1365,843,620,4,1.3597
1366,406,429,3,174174.0
1367,9,605,3,5445.0
1368,822,530,3,435660.0
1369,831,227,4,3.6608
1370,736,865,3,636640.0
1371,918,234,2,684.0
1372,230,817,2,-587.0
1373,886,408,4,2.1716
1374,391,784,1,1175.0
1375,279,70,2,209.0
1376,91,642,3,58422.0
1377,382,726,3,277332.0
1378,205,473,3,96965.0
1379,274,42,3,11508.0
1380,481,93,1,574.0
1381,44,146,3,6424.0
1382,265,88,1,353.0
1383,347,362,3,125614.0
1384,834,544,3,453696.0
1385,26,537,4,0.0484
1386,728,612,1,1340.0
1387,273,847,4,0.3223
1388,659,539,3,355201.0
1389,258,46,4,5.6087
1390,380,914,3,347320.0
1391,973,690,2,283.0
1392,794,124,4,6.4032
1393,154,812,3,125048.0
1394,479,411,3,196869.0
1395,758,847,1,1605.0
1396,911,143,4,6.3706
1397,421,422,3,177662.0
1398,190,64,3,12160.0
1399,170,502,3,85340.0
1400,514,897,3,461058.0
1401,201,770,3,154770.0
1402,839,979,2,-140.0
1403,633,132,3,83556.0
1404,693,769,2,-76.0
1405,910,3,3,2730.0
1406,971,697,3,676787.0
1407,354,889,1,1243.0
1408,238,407,4,0.5848
1409,250,903,2,-653.0
1410,202,339,4,0.5959
1411,418,680,3,284240.0
1412,720,876,4,0.8219
1413,856,794,2,62.0
1414,448,203,3,90944.0
1415,704,932,1,1636.0
1416,200,96,3,19200.0
1417,220,110,3,24200.0
1418,633,81,2,552.0
1419,72,431,3,31032.0
1420,283,408,4,0.6936
1421,563,96,3,54048.0
1422,480,4,2,476.0
1423,136,182,3,24752.0
1424,513,217,4,2.3641
1425,673,889,3,598297.0
1426,762,53,1,815.0
1427,448,378,3,169344.0
1428,448,779,1,1227.0
1429,336,50,3,16800.0
1430,18,944,3,16992.0
1431,334,154,1,488.0
1432,110,988,3,108680.0
1433,905,350,2,555.0
1434,680,2,4,340.0
1435,547,126,1,673.0
1436,192,787,3,151104.0
1437,148,474,3,70152.0
1438,297,967,2,-670.0
1439,734,55,1,789.0
1440,109,717,1,826.0
1441,71,424,3,30104.0
1442,558,763,1,1321.0
1443,439,704,3,309056.0
1444,20,412,1,432.0
1445,365,581,2,-216.0
1446,54,529,2,-475.0
1447,457,40,3,18280.0
1448,278,676,2,-398.0
1449,53,590,4,0.0898
1450,769,250,1,1019.0
1451,137,192,2,-55.0
1452,114,488,4,0.2336
1453,289,214,3,61846.0
1454,801,395,1,1196.0
1455,857,780,1,1637.0
1456,416,750,2,-334.0
1457,663,316,4,2.0981
1458,43,589,1,632.0
1459,879,674,4,1.3042
1460,264,660,1,924.0
1461,481,212,3,101972.0
1462,975,837,3,816075.0
1463,567,121,3,68607.0
1464,286,257,3,73502.0
1465,933,318,1,1251.0
1466,479,71,3,34009.0
1467,414,554,3,229356.0
1468,175,21,3,3675.0
1469,218,649,4,0.3359
1470,986,784,2,202.0
1471,103,55,2,48.0
1472,61,124,1,185.0
1473,981,874,4,1.1224
1474,526,42,2,484.0
1475,594,935,3,555390.0
1476,705,533,3,375765.0
1477,841,292,1,1133.0
1478,714,195,4,3.6615
1479,570,66,3,37620.0
1480,896,51,3,45696.0
1481,313,879,2,-566.0
1482,113,422,2,-309.0
1483,259,852,2,-593.0
1484,940,758,4,1.2401
1485,698,308,4,2.2662
1486,893,368,4,2.4266
1487,889,895,1,1784.0
1488,96,126,4,0.7619
1489,7,82,4,0.0854
1490,112,440,4,0.2545
1491,575,11,2,564.0
1492,352,365,1,717.0
1493,955,643,1,1598.0
1494,447,923,3,412581.0
1495,691,742,2,-51.0
1496,735,205,2,530.0
1497,634,54,3,34236.0
1498,711,960,4,0.7406
1499,310,401,4,0.7731
1500,807,938,1,1745.0
1501,79,206,4,0.3835
1502,705,34,4,20.7353
1503,460,160,3,73600.0
1504,759,155,4,4.8968
1505,960,811,4,1.1837
1506,572,905,4,0.632
1507,363,762,3,276606.0
1508,777,860,2,-83.0
1509,369,385,4,0.9584
1510,9,41,3,369.0
1511,872,188,1,1060.0
1512,949,455,2,494.0
1513,991,527,4,1.8805
1514,218,963,4,0.2264
1515,922,103,3,94966.0
1516,164,971,3,159244.0
1517,487,153,3,74511.0
1518,424,416,4,1.0192
1519,842,155,3,130510.0
1520,688,342,1,1030.0
1521,358,674,2,-316.0
1522,575,968,4,0.594
1523,912,705,2,207.0
1524,144,302,4,0.4768
1525,913,742,2,171.0
1526,845,865,3,730925.0
1527,181,776,2,-595.0
1528,175,222,3,38850.0
1529,592,272,3,161024.0
1530,66,443,2,-377.0
1531,138,935,1,1073.0
1532,688,970,3,667360.0
1533,371,332,3,123172.0
1534,631,223,4,2.8296
1535,221,699,4,0.3162
1536,657,178,2,479.0
1537,448,581,4,0.7711
1538,647,204,4,3.1716
1539,276,690,4,0.4
1540,635,742,2,-107.0
1541,59,396,4,0.149
1542,400,623,4,0.6421
1543,775,255,3,197625.0
1544,858,558,1,1416.0
1545,89,225,1,314.0
1546,246,632,3,155472.0
1547,951,120,3,114120.0
1548,243,137,1,380.0
1549,886,192,3,170112.0
1550,229,817,3,187093.0
1551,314,420,4,0.7476
1552,205,859,1,1064.0
1553,975,731,2,244.0
1554,650,899,1,1549.0
1555,820,969,4,0.8462
1556,72,452,4,0.1593
1557,122,852,2,-730.0
1558,162,230,3,37260.0
1559,776,651,4,1.192
1560,156,569,1,725.0
1561,185,399,2,-214.0
1562,114,647,1,761.0
1563,363,684,3,248292.0
1564,400,5,4,80.0
1565,200,575,3,115000.0
1566,147,912,2,-765.0
1567,636,159,4,4.0
1568,51,42,1,93.0
1569,10,281,4,0.0356
1570,266,770,1,1036.0
1571,391,696,4,0.5618
1572,608,12,4,50.6667
1573,902,631,3,569162.0
1574,70,702,1,772.0
1575,734,630,3,462420.0
1576,201,214,1,415.0
1577,21,302,1,323.0
1578,355,73,1,428.0
1579,639,303,2,336.0
1580,513,200,1,713.0
1581,499,117,4,4.265
1582,837,959,2,-122.0
1583,668,695,3,464260.0
1584,899,975,3,876525.0
1585,745,722,1,1467.0
1586,885,995,2,-110.0
1587,710,964,4,0.7365
1588,375,936,1,1311.0
1589,504,610,1,1114.0
1590,849,754,2,95.0
1591,29,914,3,26506.0
1592,960,73,4,13.1507
1593,919,34,3,31246.0
1594,721,291,2,430.0
1595,359,96,3,34464.0
1596,561,109,3,61149.0
1597,525,51,4,10.2941
1598,612,68,2,544.0
1599,401,202,3,81002.0
1600,325,340,4,0.9559
1601,578,350,1,928.0
1602,198,859,3,170082.0
1603,784,282,4,2.7801
1604,255,396,4,0.6439
1605,485,720,4,0.6736
1606,879,909,3,799011.0
1607,575,852,1,1427.0
1608,196,310,3,60760.0
1609,561,416,1,977.0
1610,792,609,3,482328.0
1611,519,687,1,1206.0
1612,546,558,4,0.9785
1613,925,523,4,1.7686
1614,491,359,2,132.0
1615,831,204,2,627.0
1616,372,389,2,-17.0
1617,673,446,3,300158.0
1618,628,153,1,781.0
1619,661,264,1,925.0
1620,751,17,4,44.1765
1621,550,657,1,1207.0
1622,351,237,1,588.0
1623,475,783,3,371925.0
1624,387,909,2,-522.0
1625,824,464,3,382336.0
1626,193,731,4,0.264
1627,448,326,2,122.0
1628,520,144,3,74880.0
1629,732,105,3,76860.0
1630,975,174,3,169650.0
1631,376,179,2,197.0
1632,550,769,1,1319.0
1633,766,433,2,333.0
1634,325,477,2,-152.0
1635,381,340,3,129540.0
1636,805,229,4,3.5153
1637,35,708,1,743.0
1638,109,16,1,125.0
1639,229,412,1,641.0
1640,819,296,4,2.7669
1641,762,92,4,8.2826
1642,768,79,2,689.0
1643,919,763,4,1.2045
1644,495,172,4,2.8779
1645,801,992,4,0.8075
1646,261,418,1,679.0
1647,292,809,3,236228.0
1648,353,127,2,226.0
1649,799,883,4,0.9049
1650,631,828,1,1459.0
1651,844,261,4,3.2337
1652,915,8,3,7320.0
1653,454,685,3,310990.0
1654,90,624,1,714.0
1655,284,502,1,786.0
1656,678,587,3,397986.0
1657,595,109,3,64855.0
1658,779,761,3,592819.0
1659,755,933,2,-178.0
1660,617,564,3,347988.0
1661,968,128,3,123904.0
1662,177,794,1,971.0
1663,562,395,3,221990.0
1664,613,621,3,380673.0
1665,371,429,3,159159.0
1666,4,694,2,-690.0
1667,850,260,4,3.2692
1668,377,818,2,-441.0
1669,714,792,1,1506.0
1670,891,214,4,4.1636
1671,628,433,1,1061.0
1672,475,595,3,282625.0
1673,351,529,2,-178.0
1674,894,478,1,1372.0
1675,564,90,3,50760.0
1676,726,987,4,0.7356
1677,151,909,4,0.1661
1678,720,392,2,328.0
1679,262,806,3,211172.0
1680,886,103,4,8.6019
1681,306,297,3,90882.0
1682,645,896,4,0.7199
1683,644,870,1,1514.0
1684,979,855,2,124.0
1685,434,833,3,361522.0
1686,818,954,4,0.8574
1687,217,908,4,0.239
1688,178,657,1,835.0
1689,485,14,3,6790.0
1690,985,101,4,9.7525
1691,831,637,3,529347.0
1692,449,198,3,88902.0
1693,139,6,1,145.0
1694,346,959,3,331814.0
1695,120,392,4,0.3061
1696,247,766,1,1013.0
1697,337,595,1,932.0
1698,355,139,4,2.554
1699,199,968,4,0.2056
1700,214,560,2,-346.0
1701,811,106,1,917.0
1702,489,78,3,38142.0
1703,758,74,4,10.2432
1704,899,487,4,1.846
1705,552,556,2,-4.0
1706,97,46,3,4462.0
1707,85,241,4,0.3527
1708,1,558,4,0.0018
1709,745,780,3,581100.0
1710,457,220,2,237.0
1711,109,277,1,386.0
1712,129,203,3,26187.0
1713,815,286,2,529.0
1714,327,218,2,109.0
1715,809,408,1,1217.0
1716,891,871,4,1.023
1717,972,147,3,142884.0
1718,563,197,3,110911.0
1719,991,492,2,499.0
1720,812,817,4,0.9939
1721,499,33,2,466.0
1722,246,968,3,238128.0
1723,641,53,1,694.0
1724,102,612,4,0.1667
1725,767,244,2,523.0
1726,700,912,3,638400.0
1727,818,532,1,1350.0
1728,907,585,4,1.5504
1729,181,451,4,0.4013
1730,810,679,4,1.1929
1731,307,580,2,-273.0
1732,832,428,2,404.0
1733,593,552,1,1145.0
1734,862,572,1,1434.0
1735,51,995,4,0.0513
1736,940,876,3,823440.0
1737,532,949,2,-417.0
1738,734,302,3,221668.0
1739,24,966,2,-942.0
1740,699,392,4,1.7832
1741,240,632,3,151680.0
1742,168,235,3,39480.0
1743,206,24,2,182.0
1744,12,897,3,10764.0
1745,87,872,3,75864.0
1746,779,841,3,655139.0
1747,627,760,3,476520.0
1748,968,141,2,827.0
1749,35,964,4,0.0363
1750,231,677,2,-446.0
1751,921,77,4,11.961
1752,162,847,4,0.1913
1753,547,743,1,1290.0
1754,960,448,3,430080.0
1755,468,319,3,149292.0
1756,869,449,1,1318.0
1757,59,365,2,-306.0
1758,270,115,3,31050.0
1759,953,428,4,2.2266
1760,419,653,2,-234.0
1761,464,406,2,58.0
1762,540,90,3,48600.0
1763,135,148,3,19980.0
1764,480,668,4,0.7186
1765,485,21,1,506.0
1766,454,82,3,37228.0
1767,903,403,1,1306.0
1768,462,362,1,824.0
1769,188,687,2,-499.0
1770,358,586,4,0.6109
1771,233,788,1,1021.0
1772,789,768,1,1557.0
1773,329,636,1,965.0
1774,702,327,4,2.1468
1775,273,398,2,-125.0
1776,505,443,3,223715.0
1777,581,756,2,-175.0
1778,55,880,1,935.0
1779,284,459,4,0.6187
1780,127,534,3,67818.0
1781,744,376,4,1.9787
1782,903,315,4,2.8667
1783,10,792,1,802.0
1784,102,467,3,47634.0
1785,710,313,2,397.0
1786,608,257,2,351.0
1787,561,44,2,517.0
1788,74,898,1,972.0
1789,752,807,4,0.9318
1790,956,1000,1,1956.0
1791,394,41,2,353.0
1792,122,845,4,0.1444
1793,148,778,3,115144.0
1794,28,893,1,921.0
1795,634,67,4,9.4627
1796,810,132,4,6.1364
1797,786,379,3,297894.0
1798,249,392,3,97608.0
1799,803,794,4,1.0113
1800,942,119,3,112098.0
1801,608,929,4,0.6545
1802,851,833,2,18.0
1803,66,184,2,-118.0
1804,724,590,2,134.0
1805,38,195,2,-157.0
1806,519,105,2,414.0
1807,946,963,1,1909.0
1808,521,905,1,1426.0
1809,320,712,4,0.4494
1810,858,257,2,601.0
1811,191,455,4,0.4198
1812,395,553,3,218435.0
1813,4,12,4,0.3333
1814,650,229,4,2.8384
1815,785,103,4,7.6214
1816,496,233,1,729.0
1817,538,269,1,807.0
1818,517,763,3,394471.0
1819,150,88,1,238.0
1820,967,120,3,116040.0
1821,346,433,4,0.7991
1822,274,667,2,-393.0
1823,221,688,2,-467.0
1824,95,566,3,53770.0
1825,45,714,3,32130.0
1826,808,917,4,0.8811
1827,943,467,4,2.0193
1828,869,907,3,788183.0
1829,542,806,3,436852.0
1830,777,496,3,385392.0
1831,971,221,4,4.3937
1832,812,549,2,263.0
1833,37,646,3,23902.0
1834,776,990,2,-214.0
1835,685,493,2,192.0
1836,367,809,3,296903.0
1837,437,266,2,171.0
1838,878,33,1,911.0
1839,942,648,3,610416.0
1840,943,181,1,1124.0
1841,774,669,3,517806.0
1842,982,811,4,1.2109
1843,328,160,4,2.05
1844,25,768,4,0.0326
1845,872,932,2,-60.0
1846,872,150,4,5.8133
1847,90,400,4,0.225
1848,277,743,4,0.3728
1849,701,282,2,419.0
1850,322,895,4,0.3598
1851,762,372,4,2.0484
1852,866,518,3,448588.0
1853,183,591,2,-408.0
1854,745,366,1,1111.0
1855,343,955,4,0.3592
1856,389,805,1,1194.0
1857,696,337,1,1033.0
1858,349,213,4,1.6385
1859,755,606,3,457530.0
1860,950,731,3,694450.0
1861,218,369,1,587.0
1862,409,816,2,-407.0
1863,54,75,2,-21.0
1864,462,785,3,362670.0
1865,936,517,4,1.8104
1866,959,466,1,1425.0
1867,261,417,4,0.6259
1868,285,700,2,-415.0
1869,901,112,4,8.0446
1870,235,78,4,3.0128
1871,393,988,3,388284.0
1872,726,523,2,203.0
1873,862,205,2,657.0
1874,686,700,4,0.98
1875,749,800,4,0.9363
1876,455,78,1,533.0
1877,287,203,2,84.0
1878,635,220,4,2.8864
1879,768,590,2,178.0
1880,496,506,2,-10.0
1881,532,912,3,485184.0
1882,588,466,2,122.0
1883,833,14,3,11662.0
1884,60,576,4,0.1042
1885,442,560,2,-118.0
1886,790,516,4,1.531
1887,296,525,1,821.0
1888,846,87,2,759.0
1889,509,283,2,226.0
1890,269,498,2,-229.0
1891,617,307,1,924.0
1892,484,96,2,388.0
1893,262,580,4,0.4517
1894,383,953,1,1336.0
1895,45,608,4,0.074
1896,686,449,4,1.5278
1897,195,594,4,0.3283
1898,506,122,4,4.1475
1899,971,729,1,1700.0
1900,546,901,3,491946.0
1901,306,514,4,0.5953
1902,116,744,3,86304.0
1903,839,772,2,67.0
1904,49,917,1,966.0
1905,394,820,1,1214.0
1906,571,660,1,1231.0
1907,933,382,4,2.4424
1908,539,720,2,-181.0
1909,235,381,1,616.0
1910,777,939,2,-162.0
1911,335,850,4,0.3941
1912,904,33,3,29832.0
1913,321,82,2,239.0
1914,42,20,3,840.0
1915,360,105,2,255.0
1916,92,312,1,404.0
1917,516,258,1,774.0
1918,706,726,3,512556.0
1919,279,334,1,613.0
1920,646,533,3,344318.0
1921,958,811,4,1.1813
1922,805,326,1,1131.0
1923,673,390,2,283.0
1924,261,881,1,1142.0
1925,371,251,3,93121.0
1926,651,853,3,555303.0
1927,598,96,3,57408.0
1928,458,286,2,172.0
1929,474,475,3,225150.0
1930,255,976,1,1231.0
1931,369,718,3,264942.0
1932,805,330,1,1135.0
1933,100,60,1,160.0
1934,162,872,2,-710.0
1935,745,920,2,-175.0
1936,702,261,1,963.0
1937,316,784,3,247744.0
1938,333,648,1,981.0
1939,535,889,3,475615.0
1940,658,70,2,588.0
1941,644,839,1,1483.0
1942,467,848,2,-381.0
1943,808,613,3,495304.0
1944,170,750,4,0.2267
1945,8,281,3,2248.0
1946,874,576,3,503424.0
1947,864,707,3,610848.0
1948,959,148,2,811.0
1949,170,903,3,153510.0
1950,28,574,3,16072.0
1951,481,670,2,-189.0
1952,722,22,1,744.0
1953,296,961,1,1257.0
1954,403,6,2,397.0
1955,56,62,4,0.9032
1956,394,426,2,-32.0
1957,774,528,4,1.4659
1958,991,889,3,880999.0
1959,319,241,3,76879.0
1960,140,845,1,985.0
1961,57,799,4,0.0713
1962,156,478,3,74568.0
1963,761,479,2,282.0
1964,740,959,4,0.7716
1965,409,349,1,758.0
1966,55,155,3,8525.0
1967,456,109,4,4.1835
1968,47,119,1,166.0
1969,777,35,4,22.2
1970,880,403,4,2.1836
1971,350,284,4,1.2324
1972,151,297,3,44847.0
1973,136,236,4,0.5763
1974,204,834,2,-630.0
1975,121,986,4,0.1227
1976,82,779,1,861.0
1977,122,747,4,0.1633
1978,219,633,2,-414.0
1979,810,341,2,469.0
1980,462,526,1,988.0
1981,780,34,1,814.0
1982,831,252,1,1083.0
1983,831,138,2,693.0
1984,455,734,3,333970.0
1985,106,999,2,-893.0
1986,916,983,2,-67.0
1987,164,433,4,0.3788
1988,377,937,4,0.4023
1989,346,932,1,1278.0
1990,142,193,1,335.0
1991,202,627,3,126654.0
1992,242,27,2,215.0
1993,405,421,2,-16.0
1994,180,393,3,70740.0
1995,962,713,3,685906.0
1996,361,508,3,183388.0
1997,249,210,1,459.0
1998,784,655,2,129.0
1999,911,826,4,1.1029
2000,936,61,4,15.3443
2001,506,779,2,-273.0
2002,173,494,2,-321.0
2003,280,543,3,152040.0
2004,797,280,2,517.0
2005,756,637,4,1.1868
2006,556,598,2,-42.0
2007,799,158,2,641.0
2008,644,130,4,4.9538
2009,433,263,3,113879.0
2010,257,147,2,110.0
2011,892,966,4,0.9234
2012,21,101,4,0.2079
2013,537,503,1,1040.0
2014,186,572,2,-386.0
2015,938,50,2,888.0
2016,316,756,1,1072.0
2017,426,423,1,849.0
2018,480,665,1,1145.0
2019,796,149,2,647.0
2020,634,317,3,200978.0
2021,808,980,4,0.8245
2022,317,585,4,0.5419
2023,583,65,3,37895.0
2024,255,847,2,-592.0
2025,934,40,4,23.35
2026,862,443,1,1305.0
2027,959,994,4,0.9648
2028,463,320,1,783.0
2029,735,764,3,561540.0
2030,627,900,1,1527.0
2031,342,302,1,644.0
2032,344,310,3,106640.0
2033,644,577,4,1.1161
2034,417,153,3,63801.0
2035,991,519,2,472.0
2036,234,396,1,630.0
2037,824,324,3,266976.0
2038,287,480,2,-193.0
2039,335,409,1,744.0
2040,466,610,3,284260.0
2041,423,955,1,1378.0
2042,462,723,1,1185.0
2043,14,107,4,0.1308
2044,862,669,4,1.2885
2045,93,939,3,87327.0
2046,983,960,1,1943.0
2047,446,666,3,297036.0
2048,512,40,4,12.8
2049,6,355,4,0.0169
2050,769,698,3,536762.0
2051,57,181,3,10317.0
2052,806,316,4,2.5506
2053,432,809,3,349488.0
2054,648,752,3,487296.0
2055,4,558,4,0.0072
2056,703,537,1,1240.0
2057,143,96,2,47.0
2058,108,997,4,0.1083
2059,674,792,4,0.851
2060,965,368,3,355120.0
2061,600,161,2,439.0
2062,535,183,4,2.9235
2063,865,471,3,407415.0
2064,83,328,3,27224.0
2065,135,151,2,-16.0
2066,950,356,3,338200.0
2067,399,411,3,163989.0
2068,754,184,1,938.0
2069,473,118,4,4.0085
2070,271,269,3,72899.0
2071,61,40,4,1.525
2072,990,10,4,99.0
2073,776,129,4,6.0155
2074,635,725,2,-90.0
2075,82,249,2,-167.0
2076,120,614,4,0.1954
2077,424,998,1,1422.0
2078,247,78,3,19266.0
2079,215,913,1,1128.0
2080,479,105,4,4.5619
2081,532,760,2,-228.0
2082,145,300,2,-155.0
2083,616,774,3,476784.0
2084,197,854,3,168238.0
2085,884,575,3,508300.0
2086,36,173,3,6228.0
2087,664,88,4,7.5455
2088,629,708,4,0.8884
2089,949,986,1,1935.0
2090,570,506,2,64.0
2091,887,477,2,410.0
2092,370,296,3,109520.0
2093,256,935,2,-679.0
2094,308,153,1,461.0
2095,559,588,2,-29.0
2096,697,111,2,586.0
2097,327,239,2,88.0
2098,619,36,2,583.0
2099,625,798,1,1423.0
2100,760,122,3,92720.0
2101,959,184,2,775.0
2102,690,147,3,101430.0
2103,676,362,2,314.0
2104,525,160,1,685.0
2105,633,408,2,225.0
2106,818,945,3,773010.0
2107,201,353,1,554.0
